"prod_id","product_id","product_name","segment","category","subcategory","unit_price"
4060,OFF-ST-10004507,Advantus Rolling Storage Box,Consumer,Office Supplies,Storage,17.1500
4061,TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",Consumer,Technology,Accessories,9.7800
4062,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Consumer,Furniture,Bookcases,200.9800
4063,TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,Corporate,Technology,Accessories,15.9900
4064,OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,Corporate,Office Supplies,Appliances,60.9800
4065,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",Corporate,Office Supplies,Storage,155.0600
4066,TEC-MA-10000488,Bady BDG101FRU Card Printer,Consumer,Technology,Machines,799.9900
4067,OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,Consumer,Office Supplies,Supplies,3.4700
4068,OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",Home Office,Office Supplies,Storage,61.2400
4069,TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,Consumer,Technology,Accessories,10.6000
4070,TEC-PH-10000127,iOttie XL Car Mount,Consumer,Technology,Phones,19.9900
4071,TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Consumer,Technology,Accessories,79.9900
4072,OFF-PA-10004665,Advantus Motivational Note Cards,Consumer,Office Supplies,Paper,13.1000
4073,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Home Office,Furniture,Furnishings,51.7500
4074,FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Consumer,Furniture,Chairs,280.9800
4075,OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Corporate,Office Supplies,Labels,3.0800
4076,OFF-EN-10001415,Staple envelope,Consumer,Office Supplies,Envelopes,5.5800
4077,FUR-TA-10004147,Hon 4060 Series Tables,Corporate,Furniture,Tables,111.9600
4078,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Consumer,Office Supplies,Fasteners,3.4900
4079,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,Consumer,Office Supplies,Storage,161.5500
4080,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,Home Office,Office Supplies,Binders,17.3000
4081,OFF-ST-10000107,Fellowes Super Stor/Drawer,Corporate,Office Supplies,Storage,27.7500
4082,OFF-ST-10002790,Safco Industrial Shelving,Home Office,Office Supplies,Storage,73.8500
4083,OFF-PA-10001293,Xerox 1946,Corporate,Office Supplies,Paper,6.4800
4084,OFF-PA-10001204,Xerox 1972,Consumer,Office Supplies,Paper,5.2800
4085,OFF-AR-10000896,Newell 329,Consumer,Office Supplies,Art,3.2800
4086,OFF-EN-10004030,Convenience Packs of Business Envelopes,Consumer,Office Supplies,Envelopes,3.6200
4087,FUR-TA-10001039,KI Adjustable-Height Table,Consumer,Furniture,Tables,85.9800
4088,FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Home Office,Furniture,Furnishings,90.9800
4089,OFF-BI-10001120,Ibico EPK-21 Electric Binding System,Consumer,Office Supplies,Binders,1889.9900
4090,OFF-AR-10004078,Newell 312,Consumer,Office Supplies,Art,5.8400
4091,OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",Home Office,Office Supplies,Art,19.8300
4092,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Consumer,Office Supplies,Binders,4.8200
4093,OFF-ST-10002214,X-Rack File for Hanging Folders,Consumer,Office Supplies,Storage,11.2900
4094,OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Consumer,Office Supplies,Paper,5.6800
4095,OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Consumer,Office Supplies,Supplies,6.8400
4096,OFF-PA-10000477,Xerox 1952,Consumer,Office Supplies,Paper,4.9800
4097,TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Home Office,Technology,Copiers,299.9900
4098,TEC-MA-10004626,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Consumer,Technology,Machines,120.0000
4099,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Corporate,Office Supplies,Storage,19.3100
4100,OFF-PA-10004243,Xerox 1939,Consumer,Office Supplies,Paper,18.9700
4101,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Corporate,Office Supplies,Paper,5.8800
4102,OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Home Office,Office Supplies,Art,4.2400
4103,FUR-FU-10003832,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Consumer,Furniture,Furnishings,9.3800
4104,OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Corporate,Office Supplies,Appliances,328.1400
4105,FUR-TA-10001095,Chromcraft Round Conference Tables,Corporate,Furniture,Tables,174.2900
4106,OFF-FA-10002780,Staples,Home Office,Office Supplies,Fasteners,2.9800
4107,FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",Corporate,Furniture,Tables,341.0600
4108,OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Consumer,Office Supplies,Paper,9.3800
4109,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Consumer,Office Supplies,Supplies,8.5700
4110,OFF-PA-10004092,Tops Green Bar Computer Printout Paper,Home Office,Office Supplies,Paper,48.9400
4111,TEC-PH-10000441,VTech DS6151,Consumer,Technology,Phones,125.9900
4112,OFF-ST-10001809,Fellowes Officeware Wire Shelving,Home Office,Office Supplies,Storage,89.8300
4113,OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Corporate,Office Supplies,Appliances,80.9800
4114,OFF-AR-10000614,Barrel Sharpener,Consumer,Office Supplies,Art,3.5700
4115,OFF-FA-10002983,Advantus SlideClip Paper Clips,Consumer,Office Supplies,Fasteners,3.4100
4116,TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,Corporate,Technology,Phones,102.5700
4117,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Home Office,Furniture,Tables,262.1100
4118,FUR-FU-10002963,"Master Caster Door Stop, Gray",Home Office,Furniture,Furnishings,5.0800
4119,OFF-BI-10003166,GBC Plasticlear Binding Covers,Home Office,Office Supplies,Binders,11.4800
4120,OFF-AR-10004752,Blackstonian Pencils,Home Office,Office Supplies,Art,2.6700
4121,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Consumer,Technology,Accessories,29.9900
4122,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Consumer,Furniture,Chairs,95.9800
4123,FUR-FU-10000023,Eldon Wave Desk Accessories,Home Office,Furniture,Furnishings,5.8900
4124,OFF-ST-10002957,Sterilite Show Offs Storage Containers,Corporate,Office Supplies,Storage,5.2800
4125,OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Consumer,Office Supplies,Storage,40.9800
4126,OFF-SU-10004768,Acme Kleencut Forged Steel Scissors,Corporate,Office Supplies,Supplies,5.7400
4127,FUR-FU-10001473,DAX Wood Document Frame,Consumer,Furniture,Furnishings,13.7300
4128,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,Home Office,Technology,Phones,34.9500
4129,OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,Home Office,Office Supplies,Appliances,100.9800
4130,TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,Home Office,Technology,Phones,5.5000
4131,OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Consumer,Office Supplies,Binders,41.9400
4132,OFF-LA-10000121,Avery 48,Consumer,Office Supplies,Labels,6.3000
4133,TEC-PH-10000675,Panasonic KX TS3282B Corded phone,Home Office,Technology,Phones,81.9900
4134,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Consumer,Furniture,Furnishings,19.2300
4135,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,Consumer,Furniture,Furnishings,27.4200
4136,TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Consumer,Technology,Phones,6.9500
4137,OFF-BI-10001670,Vinyl Sectional Post Binders,Home Office,Office Supplies,Binders,37.7000
4138,TEC-PH-10004667,Cisco 8x8 Inc. 6753i IP Business Phone System,Consumer,Technology,Phones,134.9900
4139,OFF-PA-10002005,Xerox 225,Corporate,Office Supplies,Paper,6.4800
4140,OFF-AR-10000462,Sanford Pocket Accent Highlighters,Consumer,Office Supplies,Art,1.6000
4141,OFF-PA-10003893,Xerox 1962,Consumer,Office Supplies,Paper,4.2800
4142,OFF-AR-10001860,BIC Liqua Brite Liner,Home Office,Office Supplies,Art,6.9400
4143,FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Consumer,Furniture,Tables,217.8500
4144,OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,Corporate,Office Supplies,Appliances,26.4900
4145,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Home Office,Office Supplies,Binders,1270.9900
4146,FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Consumer,Furniture,Furnishings,42.9400
4147,FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Home Office,Furniture,Furnishings,12.9900
4148,FUR-BO-10002916,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Corporate,Furniture,Bookcases,170.9800
4149,OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",Consumer,Office Supplies,Art,1.8800
4150,OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Consumer,Office Supplies,Appliances,275.3700
4151,OFF-PA-10000141,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Consumer,Office Supplies,Paper,2.1800
4152,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,Consumer,Technology,Phones,59.9900
4153,FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Consumer,Furniture,Furnishings,29.1800
4154,OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",Consumer,Office Supplies,Paper,22.8400
4155,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Corporate,Furniture,Bookcases,48.5800
4156,OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",Corporate,Office Supplies,Storage,80.9800
4157,OFF-AR-10004269,Newell 31,Consumer,Office Supplies,Art,4.1300
4158,OFF-BI-10004492,Tuf-Vin Binders,Home Office,Office Supplies,Binders,31.5800
4159,OFF-PA-10003656,Xerox 1935,Home Office,Office Supplies,Paper,26.3800
4160,FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Consumer,Furniture,Furnishings,22.2300
4161,OFF-SU-10002557,Fiskars Spring-Action Scissors,Corporate,Office Supplies,Supplies,13.9800
4162,TEC-PH-10001557,Pyle PMP37LED,Consumer,Technology,Phones,95.9900
4163,OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,Home Office,Office Supplies,Fasteners,3.9500
4164,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",Consumer,Furniture,Furnishings,6.2800
4165,TEC-PH-10002844,Speck Products Candyshell Flip Case,Corporate,Technology,Phones,34.9900
4166,OFF-LA-10003537,Avery 515,Consumer,Office Supplies,Labels,12.5300
4167,OFF-ST-10000604,Home/Office Personal File Carts,Home Office,Office Supplies,Storage,34.7600
4168,OFF-LA-10003766,Self-Adhesive Removable Labels,Home Office,Office Supplies,Labels,3.1500
4169,OFF-AR-10004078,Newell 312,Home Office,Office Supplies,Art,5.8400
4170,TEC-PH-10002922,ShoreTel ShorePhone IP 230 VoIP phone,Corporate,Technology,Phones,168.9900
4171,OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,Corporate,Office Supplies,Binders,165.9800
4172,OFF-PA-10000673,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Corporate,Office Supplies,Paper,7.2800
4173,FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",Consumer,Furniture,Furnishings,69.9600
4174,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,Consumer,Office Supplies,Binders,5.8100
4175,FUR-CH-10004860,Global Low Back Tilter Chair,Home Office,Furniture,Chairs,100.9800
4176,OFF-AR-10002067,Newell 334,Corporate,Office Supplies,Art,19.8400
4177,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,Corporate,Technology,Accessories,257.4900
4178,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,Consumer,Furniture,Tables,44.4300
4179,OFF-ST-10004507,Advantus Rolling Storage Box,Corporate,Office Supplies,Storage,17.1500
4180,OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",Home Office,Office Supplies,Art,7.4400
4181,OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",Home Office,Office Supplies,Art,1.8200
4182,OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Corporate,Office Supplies,Envelopes,35.9400
4183,OFF-AR-10002804,Faber Castell Col-Erase Pencils,Corporate,Office Supplies,Art,4.8900
4184,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Corporate,Furniture,Furnishings,8.3700
4185,TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,Consumer,Technology,Phones,76.4900
4186,OFF-ST-10001172,"Tennsco Lockers, Sand",Corporate,Office Supplies,Storage,20.9800
4187,TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",Consumer,Technology,Accessories,20.9700
4188,OFF-EN-10000056,Cameo Buff Policy Envelopes,Consumer,Office Supplies,Envelopes,62.2300
4189,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Consumer,Office Supplies,Storage,265.1700
4190,OFF-SU-10000952,Fiskars Home & Office Scissors,Home Office,Office Supplies,Supplies,8.8800
4191,OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",Consumer,Office Supplies,Envelopes,52.7100
4192,TEC-PH-10002310,Panasonic KX T7731-B Digital phone,Consumer,Technology,Phones,99.9900
4193,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,Consumer,Office Supplies,Art,5.5800
4194,OFF-BI-10004230,GBC Recycled Grain Textured Covers,Corporate,Office Supplies,Binders,34.5400
4195,TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Corporate,Technology,Accessories,13.9400
4196,OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,Consumer,Office Supplies,Art,40.9700
4197,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Home Office,Office Supplies,Binders,5.8000
4198,OFF-BI-10001890,Avery Poly Binder Pockets,Home Office,Office Supplies,Binders,3.5800
4199,OFF-PA-10000327,Xerox 1971,Consumer,Office Supplies,Paper,4.2800
4200,OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",Home Office,Office Supplies,Paper,22.8400
4201,FUR-CH-10001146,"Global Task Chair, Black",Corporate,Furniture,Chairs,50.8900
4202,OFF-AR-10003958,Newell 337,Corporate,Office Supplies,Art,3.2800
4203,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Consumer,Office Supplies,Paper,5.8800
4204,OFF-PA-10003953,Xerox 218,Corporate,Office Supplies,Paper,6.4800
4205,FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Consumer,Furniture,Furnishings,63.9400
4206,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Consumer,Furniture,Chairs,60.8900
4207,OFF-ST-10002406,Pizazz Global Quick File,Home Office,Office Supplies,Storage,14.9700
4208,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Consumer,Technology,Accessories,8.9500
4209,OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,Home Office,Office Supplies,Appliances,67.8400
4210,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Home Office,Furniture,Chairs,150.9800
4211,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,Consumer,Technology,Accessories,79.9900
4212,OFF-FA-10003021,Staples,Home Office,Office Supplies,Fasteners,1.8800
4213,OFF-PA-10001804,Xerox 195,Home Office,Office Supplies,Paper,6.6800
4214,OFF-AR-10001419,Newell 325,Corporate,Office Supplies,Art,4.1300
4215,OFF-ST-10001627,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Consumer,Office Supplies,Storage,15.3100
4216,OFF-AP-10002906,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Consumer,Office Supplies,Appliances,2.2200
4217,FUR-FU-10004351,Staple-based wall hangings,Consumer,Furniture,Furnishings,9.7400
4218,OFF-LA-10003148,Avery 51,Consumer,Office Supplies,Labels,6.3000
4219,OFF-LA-10000634,Avery 509,Consumer,Office Supplies,Labels,2.6100
4220,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Home Office,Technology,Accessories,329.9500
4221,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Consumer,Furniture,Chairs,86.2500
4222,TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Consumer,Technology,Machines,69.9900
4223,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Consumer,Furniture,Chairs,150.9800
4224,TEC-PH-10002555,Nortel Meridian M5316 Digital phone,Home Office,Technology,Phones,258.9500
4225,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Corporate,Furniture,Chairs,86.2500
4226,FUR-FU-10002157,Artistic Insta-Plaque,Consumer,Furniture,Furnishings,15.6800
4227,OFF-PA-10003641,Xerox 1909,Corporate,Office Supplies,Paper,26.3800
4228,TEC-PH-10002115,Plantronics 81402,Corporate,Technology,Phones,65.9900
4229,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Home Office,Furniture,Chairs,122.9900
4230,TEC-MA-10000488,Bady BDG101FRU Card Printer,Corporate,Technology,Machines,799.9900
4231,OFF-AR-10003394,Newell 332,Consumer,Office Supplies,Art,2.9400
4232,OFF-BI-10002026,Ibico Recycled Linen-Style Covers,Home Office,Office Supplies,Binders,39.0600
4233,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Corporate,Office Supplies,Art,4.6300
4234,OFF-BI-10004364,Storex Dura Pro Binders,Corporate,Office Supplies,Binders,5.9400
4235,TEC-PH-10001198,Avaya 4621SW VoIP phone,Consumer,Technology,Phones,73.9500
4236,OFF-PA-10001243,Xerox 1983,Corporate,Office Supplies,Paper,5.9800
4237,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Home Office,Office Supplies,Appliances,48.9200
4238,OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Home Office,Office Supplies,Envelopes,60.9800
4239,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Home Office,Office Supplies,Envelopes,8.7400
4240,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Corporate,Furniture,Furnishings,20.2400
4241,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Consumer,Office Supplies,Paper,9.2700
4242,OFF-AP-10001634,Hoover Commercial Lightweight Upright Vacuum,Consumer,Office Supplies,Appliances,3.4800
4243,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,Corporate,Office Supplies,Appliances,289.5300
4244,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Home Office,Furniture,Tables,320.6400
4245,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Corporate,Office Supplies,Appliances,33.6200
4246,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Corporate,Office Supplies,Art,30.9800
4247,OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Home Office,Office Supplies,Paper,8.9500
4248,OFF-BI-10001071,GBC ProClick Punch Binding System,Consumer,Office Supplies,Binders,63.9800
4249,OFF-PA-10003349,Xerox 1957,Consumer,Office Supplies,Paper,6.4800
4250,OFF-PA-10001846,Xerox 1899,Corporate,Office Supplies,Paper,5.7800
4251,TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,Consumer,Technology,Accessories,33.7800
4252,OFF-EN-10001141,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Corporate,Office Supplies,Envelopes,10.9800
4253,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Consumer,Office Supplies,Envelopes,8.7400
4254,OFF-EN-10003862,Laser & Ink Jet Business Envelopes,Corporate,Office Supplies,Envelopes,10.6700
4255,OFF-BI-10004826,JM Magazine Binder,Home Office,Office Supplies,Binders,16.5100
4256,OFF-AR-10002467,Dixon Ticonderoga Pencils,Consumer,Office Supplies,Art,2.9800
4257,TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,Home Office,Technology,Accessories,107.7900
4258,OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Home Office,Office Supplies,Binders,11.5000
